Source sentence,Answer sentence
"Jenderal pembelot Khalifa Haftar telah menyatakan perang terhadap pasukan yang condong terhadap kelompok Islam , bagian dari meningkatnya anarki di negara penghasil minyak tersebut .",Khalifa Haftar adalah entitas orang
"Demokrat memang bukan partai yang pertama , tapi yang terakhir , kata Ruhut ketika dihubungi Tempo , Senin , 23 Juni 2014 .",Demokrat adalah entitas organisasi
"Demokrat memang bukan partai yang pertama , tapi yang terakhir , kata Ruhut ketika dihubungi Tempo , Senin , 23 Juni 2014 .",Ruhut adalah entitas orang
"Demokrat memang bukan partai yang pertama , tapi yang terakhir , kata Ruhut ketika dihubungi Tempo , Senin , 23 Juni 2014 .",Tempo adalah entitas organisasi
"Kuasa hukum pasangan calon presiden-wakil presiden Prabowo Subianto - Hatta Rajasa , Firman Wijaya , mengatakan timnya menggugat Komisi Pemilihan Umum ke Pengadilan Negeri Jakarta Pusat .",Prabowo Subianto adalah entitas orang
"Kuasa hukum pasangan calon presiden-wakil presiden Prabowo Subianto - Hatta Rajasa , Firman Wijaya , mengatakan timnya menggugat Komisi Pemilihan Umum ke Pengadilan Negeri Jakarta Pusat .",Hatta Rajasa adalah entitas orang
"Kuasa hukum pasangan calon presiden-wakil presiden Prabowo Subianto - Hatta Rajasa , Firman Wijaya , mengatakan timnya menggugat Komisi Pemilihan Umum ke Pengadilan Negeri Jakarta Pusat .",Firman Wijaya adalah entitas orang
"Kuasa hukum pasangan calon presiden-wakil presiden Prabowo Subianto - Hatta Rajasa , Firman Wijaya , mengatakan timnya menggugat Komisi Pemilihan Umum ke Pengadilan Negeri Jakarta Pusat .",Komisi Pemilihan Umum adalah entitas organisasi
"Kuasa hukum pasangan calon presiden-wakil presiden Prabowo Subianto - Hatta Rajasa , Firman Wijaya , mengatakan timnya menggugat Komisi Pemilihan Umum ke Pengadilan Negeri Jakarta Pusat .",Pengadilan Negeri Jakarta Pusat adalah entitas organisasi
"Menurut Lely , para artis yang masuk panggung politik memang harus bisa menampilkan kemampuannya berbicara soal banyak hal .",Lely adalah entitas orang
"Roosseno Soerjohadikoesoema merupakan Bapak Beton Bertulang Indonesia .",Roosseno Soerjohadikoesoema adalah entitas orang
"Presiden Susilo Bambang Yudhoyono membantah pandangan yang menilai adanya upaya dirinya mencampuri urusan Presiden terpilih Joko Widodo dalam menyusun pemerintahan .",Susilo Bambang Yudhoyono adalah entitas orang
"Presiden Susilo Bambang Yudhoyono membantah pandangan yang menilai adanya upaya dirinya mencampuri urusan Presiden terpilih Joko Widodo dalam menyusun pemerintahan .",Joko Widodo adalah entitas orang
"Bahkan , ujar dia , bila perlu , kandidat capres baru segera dimunculkan oleh PKB .",PKB adalah entitas organisasi
"Terminal seluas 110.000 m2 dengan kapasitas 10 juta penumpang per tahun ini dikerjakan selama 32 bulan sejak Agustus 2011 hingga Maret 2014 , dengan total investasi sekitar Rp 2 triliun .",Terminal adalah entitas lokasi
"Helikopter tersebut mengalami kecelakaan di atas pangkalan udara Angkatan Udara Kerajaan Inggris , Ternhill , di dekat Pasar Drayton , Shropshire .",pangkalan udara Angkatan Udara Kerajaan Inggris adalah entitas lokasi
"Helikopter tersebut mengalami kecelakaan di atas pangkalan udara Angkatan Udara Kerajaan Inggris , Ternhill , di dekat Pasar Drayton , Shropshire .",Ternhill adalah entitas lokasi
"Helikopter tersebut mengalami kecelakaan di atas pangkalan udara Angkatan Udara Kerajaan Inggris , Ternhill , di dekat Pasar Drayton , Shropshire .",Pasar Drayton adalah entitas lokasi
"Helikopter tersebut mengalami kecelakaan di atas pangkalan udara Angkatan Udara Kerajaan Inggris , Ternhill , di dekat Pasar Drayton , Shropshire .",Shropshire adalah entitas lokasi
"Untuk mengungkap misteri air di Bulan , NASA telah menyiapkan pengiriman satelit LRO tahun ini .",Bulan adalah entitas lokasi
"Untuk mengungkap misteri air di Bulan , NASA telah menyiapkan pengiriman satelit LRO tahun ini .",NASA adalah entitas organisasi
"Pak Suhardi berpantang untuk makan gandum , roti ataupun mi . Atau apa pun yang terbuat dari gandum , kata dia tanpa menjelaskan lebih jauh alasannya .",Suhardi adalah entitas orang
"Sebelum libur Lebaran ada beberapa pasien saya yang akan berangkat ke Afrika menanyakan kepada saya akan penyakit infeksi virus ebola .",Afrika adalah entitas lokasi
"Kementerian luar negeri Mesir Sabtu menyerukan kedua pihak memulai kembali perundingan .",Kementerian luar negeri Mesir adalah entitas organisasi
"Sabtu malam , tembakan roket dari Libanon menghantam Israel utara .",Libanon adalah entitas lokasi
"Sabtu malam , tembakan roket dari Libanon menghantam Israel utara .",Israel utara adalah entitas lokasi
"Dia menargetkan sebanyak 3 juta orang turis Tiongkok ke Indonesia pada 2016 .",Indonesia adalah entitas lokasi
"Demi Allah tidak pernah , sumpah Susno .",Susno adalah entitas orang
"Antrean tersebut sebagai bentuk kepanikan warga akibat pemangkasan kuota harian di SPBU oleh Pertamina .",SPBU adalah entitas lokasi
"Antrean tersebut sebagai bentuk kepanikan warga akibat pemangkasan kuota harian di SPBU oleh Pertamina .",Pertamina adalah entitas organisasi
"Roosseno Menteri Pekerjaan Umum pada Kabinet Ali Sastroamidjojo .",Roosseno adalah entitas orang
"Roosseno Menteri Pekerjaan Umum pada Kabinet Ali Sastroamidjojo .",Ali Sastroamidjojo adalah entitas orang
"Arahan Ical ke anak buahnya kami sudah tahu , ujungnya kami sudah tahu . Itu nggak masalah . Nggak seriusan , ujarnya .",Ical adalah entitas orang
"Sudah ada dari awal sudah kami sampaikan pada ketum bahwa sejak awal kita nggak mungkin lagi berkegiatan pada hari-hari kerja , tegas Agung kepada wartawan termasuk Tribunnews.com , di Kompleks Istana Negara , Jakarta , Selasa (29/1/2013) .",Agung adalah entitas orang
"Sudah ada dari awal sudah kami sampaikan pada ketum bahwa sejak awal kita nggak mungkin lagi berkegiatan pada hari-hari kerja , tegas Agung kepada wartawan termasuk Tribunnews.com , di Kompleks Istana Negara , Jakarta , Selasa (29/1/2013) .",Tribunnews.com adalah entitas organisasi
"Sudah ada dari awal sudah kami sampaikan pada ketum bahwa sejak awal kita nggak mungkin lagi berkegiatan pada hari-hari kerja , tegas Agung kepada wartawan termasuk Tribunnews.com , di Kompleks Istana Negara , Jakarta , Selasa (29/1/2013) .",Kompleks Istana Negara adalah entitas lokasi
"Sudah ada dari awal sudah kami sampaikan pada ketum bahwa sejak awal kita nggak mungkin lagi berkegiatan pada hari-hari kerja , tegas Agung kepada wartawan termasuk Tribunnews.com , di Kompleks Istana Negara , Jakarta , Selasa (29/1/2013) .",Jakarta adalah entitas lokasi
"Beberapa penumpang mengalami luka-luka ringan , banyak dari mereka meloncat turun dari pesawat itu di Las Palmas .",Las Palmas adalah entitas lokasi
"Pak Suhardi itu bawaannya kalem . Tenanglah Pak Suhardi , kata dia usai menjenguk Suhardi di RSPP , Jakarta , Selasa , 26 Agustus 2014 .",Suhardi adalah entitas orang
"Pak Suhardi itu bawaannya kalem . Tenanglah Pak Suhardi , kata dia usai menjenguk Suhardi di RSPP , Jakarta , Selasa , 26 Agustus 2014 .",Suhardi adalah entitas orang
"Pak Suhardi itu bawaannya kalem . Tenanglah Pak Suhardi , kata dia usai menjenguk Suhardi di RSPP , Jakarta , Selasa , 26 Agustus 2014 .",Suhardi adalah entitas orang
"Pak Suhardi itu bawaannya kalem . Tenanglah Pak Suhardi , kata dia usai menjenguk Suhardi di RSPP , Jakarta , Selasa , 26 Agustus 2014 .",RSPP adalah entitas lokasi
"Pak Suhardi itu bawaannya kalem . Tenanglah Pak Suhardi , kata dia usai menjenguk Suhardi di RSPP , Jakarta , Selasa , 26 Agustus 2014 .",Jakarta adalah entitas lokasi
"Ekonom Bisnis Indonesia Dr . Rofikoh Rokhim , dalam acara penobatan ' Banking Efficiency Award Bisnis Indonesia 2007 ' di Jakarta , Senin , mengatakan bahwa Bank Mandiri merupakan bank yang memiliki skor efesiensi tertinggi dibandingkan nilai efesiensi relatif dari keseluruhan bank dengan rata-rata nilai 0,85863 .",Indonesia adalah entitas lokasi
"Ekonom Bisnis Indonesia Dr . Rofikoh Rokhim , dalam acara penobatan ' Banking Efficiency Award Bisnis Indonesia 2007 ' di Jakarta , Senin , mengatakan bahwa Bank Mandiri merupakan bank yang memiliki skor efesiensi tertinggi dibandingkan nilai efesiensi relatif dari keseluruhan bank dengan rata-rata nilai 0,85863 .",Rofikoh Rokhim adalah entitas orang
"Ekonom Bisnis Indonesia Dr . Rofikoh Rokhim , dalam acara penobatan ' Banking Efficiency Award Bisnis Indonesia 2007 ' di Jakarta , Senin , mengatakan bahwa Bank Mandiri merupakan bank yang memiliki skor efesiensi tertinggi dibandingkan nilai efesiensi relatif dari keseluruhan bank dengan rata-rata nilai 0,85863 .",Indonesia adalah entitas lokasi
"Ekonom Bisnis Indonesia Dr . Rofikoh Rokhim , dalam acara penobatan ' Banking Efficiency Award Bisnis Indonesia 2007 ' di Jakarta , Senin , mengatakan bahwa Bank Mandiri merupakan bank yang memiliki skor efesiensi tertinggi dibandingkan nilai efesiensi relatif dari keseluruhan bank dengan rata-rata nilai 0,85863 .",Jakarta adalah entitas lokasi
"Ekonom Bisnis Indonesia Dr . Rofikoh Rokhim , dalam acara penobatan ' Banking Efficiency Award Bisnis Indonesia 2007 ' di Jakarta , Senin , mengatakan bahwa Bank Mandiri merupakan bank yang memiliki skor efesiensi tertinggi dibandingkan nilai efesiensi relatif dari keseluruhan bank dengan rata-rata nilai 0,85863 .",Bank Mandiri adalah entitas organisasi
"Sebelumnya , selain Prasetyo , muncul beberapa nama calon Jaksa Agung , seperti Kepala Pusat Pelaporan dan Analisis Transaksi Keuangan Muhammad Yusuf , serta dari internal Kejaksaan ada Widyo Pramono dan Andhi Nirwanto .",Prasetyo adalah entitas orang
"Sebelumnya , selain Prasetyo , muncul beberapa nama calon Jaksa Agung , seperti Kepala Pusat Pelaporan dan Analisis Transaksi Keuangan Muhammad Yusuf , serta dari internal Kejaksaan ada Widyo Pramono dan Andhi Nirwanto .",Pusat Pelaporan dan Analisis Transaksi Keuangan adalah entitas organisasi
"Sebelumnya , selain Prasetyo , muncul beberapa nama calon Jaksa Agung , seperti Kepala Pusat Pelaporan dan Analisis Transaksi Keuangan Muhammad Yusuf , serta dari internal Kejaksaan ada Widyo Pramono dan Andhi Nirwanto .",Muhammad Yusuf adalah entitas orang
"Sebelumnya , selain Prasetyo , muncul beberapa nama calon Jaksa Agung , seperti Kepala Pusat Pelaporan dan Analisis Transaksi Keuangan Muhammad Yusuf , serta dari internal Kejaksaan ada Widyo Pramono dan Andhi Nirwanto .",Kejaksaan adalah entitas organisasi
"Sebelumnya , selain Prasetyo , muncul beberapa nama calon Jaksa Agung , seperti Kepala Pusat Pelaporan dan Analisis Transaksi Keuangan Muhammad Yusuf , serta dari internal Kejaksaan ada Widyo Pramono dan Andhi Nirwanto .",Widyo Pramono adalah entitas orang
"Sebelumnya , selain Prasetyo , muncul beberapa nama calon Jaksa Agung , seperti Kepala Pusat Pelaporan dan Analisis Transaksi Keuangan Muhammad Yusuf , serta dari internal Kejaksaan ada Widyo Pramono dan Andhi Nirwanto .",Andhi Nirwanto adalah entitas orang
"Obligasi 30 tahun tolok ukur Departemen Keuangan naik kurang dari seperempat poin , atau kurang dari $2.50 untuk setiap $1,000 dari jumlah / nilai pertama .",Departemen Keuangan adalah entitas organisasi
"Kepentingan bangsa ke depan lebih berarti dari kepentingan sesaat . Didi mengatakan partainya tetap ingin mempertahankan pemilihan kepala daerah secara langsung dengan sepuluh perbaikan seperti yang tertuang dalam perpu tersebut .",Didi adalah entitas orang
"PT Global Mediacom Tbk melakukan transaksi pembelian saham PT Mobile 8 Telecom Tbk sebanyak 157.392.500 saham dengan harga pembelian Rp290,9 per saham sehingga total pembeliannya senilai Rp45,78 miliar .",PT Global Mediacom Tbk adalah entitas organisasi
"PT Global Mediacom Tbk melakukan transaksi pembelian saham PT Mobile 8 Telecom Tbk sebanyak 157.392.500 saham dengan harga pembelian Rp290,9 per saham sehingga total pembeliannya senilai Rp45,78 miliar .",PT Mobile 8 Telecom Tbk adalah entitas organisasi
"Pemerintah Presiden terpilih Joko Widodo - Jusuf Kalla (Jokowi-JK) menargetkan pertumbuhan ekonomi nasional sebesar tujuh persen sejak 2014 hingga 2019 .",Joko Widodo adalah entitas orang
"Pemerintah Presiden terpilih Joko Widodo - Jusuf Kalla (Jokowi-JK) menargetkan pertumbuhan ekonomi nasional sebesar tujuh persen sejak 2014 hingga 2019 .",Jusuf Kalla (Jokowi-JK) adalah entitas orang
"Di hadapan para ketua dan pengurus PAN kabupaten atau kota se-Sulawesi Selatan , Zulkifli menyatakan akan memperjuangkan tradisi baru .",PAN adalah entitas organisasi
"Di hadapan para ketua dan pengurus PAN kabupaten atau kota se-Sulawesi Selatan , Zulkifli menyatakan akan memperjuangkan tradisi baru .",se-Sulawesi Selatan adalah entitas lokasi
"Di hadapan para ketua dan pengurus PAN kabupaten atau kota se-Sulawesi Selatan , Zulkifli menyatakan akan memperjuangkan tradisi baru .",Zulkifli adalah entitas orang
"Nanti semua stakeholder dan semua pembina KUKM akan mengikuti rencana induk ini pengembangan KUKM di Indonesia , katanya .",Indonesia adalah entitas lokasi
"Urusan-urusan seperti itu nantinya tidak lagi diputuskan oleh pengurus pusat , kata Zulkifli .",Zulkifli adalah entitas orang
"Kita mesti membuat lelaki dan perempuan setara , kata seorang lagi perempuan pengemudi , yang hanya menyebutkan namanya , Laila .",Laila adalah entitas orang
"Satu serangan lain Israel kemudian menghancurkan satu pusat perdagangan di kota Rafah , Gaza selatan dan mencederai tiga orang .",kota Rafah adalah entitas lokasi
"Satu serangan lain Israel kemudian menghancurkan satu pusat perdagangan di kota Rafah , Gaza selatan dan mencederai tiga orang .",Gaza selatan adalah entitas lokasi
"Kepada wartawan usai membuka Musyawarah Kerja Nasional (Mukernas) II DPP PPP di Hotel Preanger , Kota Bandung , Jawa Barat , Jumat (7/2/2014), Suryadharma Ali mengakui di Mukernas tersebut salah satu agendanya adalah pembahasan soal siapa yang akan diusung sebagai capres .",PPP adalah entitas organisasi
"Kepada wartawan usai membuka Musyawarah Kerja Nasional (Mukernas) II DPP PPP di Hotel Preanger , Kota Bandung , Jawa Barat , Jumat (7/2/2014), Suryadharma Ali mengakui di Mukernas tersebut salah satu agendanya adalah pembahasan soal siapa yang akan diusung sebagai capres .",Hotel Preanger adalah entitas lokasi
"Kepada wartawan usai membuka Musyawarah Kerja Nasional (Mukernas) II DPP PPP di Hotel Preanger , Kota Bandung , Jawa Barat , Jumat (7/2/2014), Suryadharma Ali mengakui di Mukernas tersebut salah satu agendanya adalah pembahasan soal siapa yang akan diusung sebagai capres .",Kota Bandung adalah entitas lokasi
"Kepada wartawan usai membuka Musyawarah Kerja Nasional (Mukernas) II DPP PPP di Hotel Preanger , Kota Bandung , Jawa Barat , Jumat (7/2/2014), Suryadharma Ali mengakui di Mukernas tersebut salah satu agendanya adalah pembahasan soal siapa yang akan diusung sebagai capres .",Jawa Barat adalah entitas lokasi
"Kepada wartawan usai membuka Musyawarah Kerja Nasional (Mukernas) II DPP PPP di Hotel Preanger , Kota Bandung , Jawa Barat , Jumat (7/2/2014), Suryadharma Ali mengakui di Mukernas tersebut salah satu agendanya adalah pembahasan soal siapa yang akan diusung sebagai capres .",Suryadharma Ali adalah entitas orang
"Gempuran udara Israel ke Gaza terus berlanjut .",Israel adalah entitas lokasi
"Gempuran udara Israel ke Gaza terus berlanjut .",Gaza adalah entitas lokasi
"Jero menuturkan , psikologis masyarakat memang sudah terbentuk bahwa harga BBM murah .",Jero adalah entitas orang
"Kebanyakan orang - - entah di Toledo , Tucson atau Topeka - - tidak mengetahui apa - apa tentang kami , ujar Guy L .",Toledo adalah entitas lokasi
"Kebanyakan orang - - entah di Toledo , Tucson atau Topeka - - tidak mengetahui apa - apa tentang kami , ujar Guy L .",Tucson adalah entitas lokasi
"Kebanyakan orang - - entah di Toledo , Tucson atau Topeka - - tidak mengetahui apa - apa tentang kami , ujar Guy L .",Topeka adalah entitas lokasi
"Kebanyakan orang - - entah di Toledo , Tucson atau Topeka - - tidak mengetahui apa - apa tentang kami , ujar Guy L .",Guy L adalah entitas orang
"PM Inggris itu , yang berada di ibukota Jerman tersebut untuk perayaan yang memperingati tahun ke-50 Uni Eropa (EU) , mengatakan , Inggris ingin mengatasi permasalahan itu melalui cara-cara diplomatik .",Jerman adalah entitas lokasi
"PM Inggris itu , yang berada di ibukota Jerman tersebut untuk perayaan yang memperingati tahun ke-50 Uni Eropa (EU) , mengatakan , Inggris ingin mengatasi permasalahan itu melalui cara-cara diplomatik .",Uni Eropa (EU) adalah entitas organisasi
"Pemberontak yang berada di dua mobil melarikan diri ke arah Pakistan , katanya .",Pakistan adalah entitas lokasi
"Dengan mundurnya Hidayat dan Airlangga , Aburizal berpotensi menjadi calon tunggal ketua umum yang akan dipilih dalam Munas IX .",Hidayat adalah entitas orang
